review_id,repo,filename,stratum,secret_names,sink_families,embedded_languages,local_path,snippet_file,annotator1_label,annotator1_source,annotator1_sink,annotator1_note,annotator2_label,annotator2_source,annotator2_sink,annotator2_note,final_label,adjudication_note
A0233,XTLS/libXray,validate.yml,S4_neither,,,bash|python,data/raw/XTLS__libXray__validate.yml,data/review_snippets/A0233.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0234,maplibre/maplibre-native-slint,build_windows.yml,S2_secret_only,,,bash|javascript,data/raw/maplibre__maplibre-native-slint__build_windows.yml,data/review_snippets/A0234.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0235,Lynricsy/OneSSH,ci.yml,S1_secret_and_sink,GITHUB_TOKEN,http_cli|powershell,bash|javascript|powershell,data/raw/Lynricsy__OneSSH__ci.yml,data/review_snippets/A0235.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0236,3IVIS/buildaharness,deploy.yml,S2_secret_only,GITHUB_TOKEN|JWT_SECRET_TEST|LANGFUSE_HOST|LANGFUSE_PUBLIC_KEY|LANGFUSE_SECRET_KEY|OPENAI_API_KEY|PRODUCTION_DATABASE_URL|PRODUCTION_DEPLOY_TOKEN|PRODUCTION_JWT_SECRET|PRODUCTION_URL|STAGING_DEPLOY_TOKEN|STAGING_URL,,bash|python,data/raw/3IVIS__buildaharness__deploy.yml,data/review_snippets/A0236.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0237,GTNewHorizons/Hodgepodge,latest-daily-integration-test.yml,S2_secret_only,,,,data/raw/GTNewHorizons__Hodgepodge__latest-daily-integration-test.yml,data/review_snippets/A0237.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0238,Chlna6666/Better-Minecraft-Bedrock-Launcher,release-changelog.yml,S4_neither,,,powershell,data/raw/Chlna6666__Better-Minecraft-Bedrock-Launcher__release-changelog.yml,data/review_snippets/A0238.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0239,projectbluefin/finpilot,label-enforcement.yml,S2_secret_only,,,,data/raw/projectbluefin__finpilot__label-enforcement.yml,data/review_snippets/A0239.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0240,abeggled/openbridgeserver,validate-release-tag.yml,S1_secret_and_sink,GITHUB_TOKEN,node|python,bash|python,data/raw/abeggled__openbridgeserver__validate-release-tag.yml,data/review_snippets/A0240.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0241,marcimastro98/Xenon,pages.yml,S1_secret_and_sink,,http_cli,bash|javascript,data/raw/marcimastro98__Xenon__pages.yml,data/review_snippets/A0241.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0242,Vanic24/VPN,AutoUpdater_Filter.yaml,S2_secret_only,CN_TO_CC|GITHUB_TOKEN|SUB_FILTER,,bash|javascript|python,data/raw/Vanic24__VPN__AutoUpdater_Filter.yaml,data/review_snippets/A0242.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0243,python/cpython,reusable-install.yml,S4_neither,,,bash|python,data/raw/python__cpython__reusable-install.yml,data/review_snippets/A0243.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0244,debpalash/VoiceStudio,release.yml,S1_secret_and_sink,APPLE_CERTIFICATE|APPLE_CERTIFICATE_PASSWORD|APPLE_ID|APPLE_PASSWORD|APPLE_SIGNING_IDENTITY|APPLE_TEAM_ID|GITHUB_TOKEN|POSTHOG_PROJECT_TOKEN|TAURI_SIGNING_PRIVATE_KEY|TAURI_SIGNING_PRIVATE_KEY_PASSWORD,http_cli|node,bash|javascript|python,data/raw/debpalash__VoiceStudio__release.yml,data/review_snippets/A0244.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0245,nexi-lab/nexus,cc-tasks-peer-shared-e2e.yml,S1_secret_and_sink,PLUGIN_SIGNING_PRIVKEY,raw_socket,bash,data/raw/nexi-lab__nexus__cc-tasks-peer-shared-e2e.yml,data/review_snippets/A0245.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0246,antonengelhardt/wasm-oidc-plugin,release.yml,S2_secret_only,DOCKERHUB_PASSWORD|DOCKERHUB_USERNAME|GITHUB_TOKEN,,bash,data/raw/antonengelhardt__wasm-oidc-plugin__release.yml,data/review_snippets/A0246.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0247,opencast/opencast,release-cut-tag.yml,S4_neither,,,bash,data/raw/opencast__opencast__release-cut-tag.yml,data/review_snippets/A0247.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0248,shakaran/whatly,release.yml,S2_secret_only,GITHUB_TOKEN,,,data/raw/shakaran__whatly__release.yml,data/review_snippets/A0248.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0249,vamseeachanta/workspace-hub,legal-rule-authority-gate.yml,S2_secret_only,LEGAL_SCAN_AUTH_CURRENT,,bash,data/raw/vamseeachanta__workspace-hub__legal-rule-authority-gate.yml,data/review_snippets/A0249.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0250,lza6/Aggregate-to-2api,ci.yml,S3_sink_only,,http_cli,bash|python,data/raw/lza6__Aggregate-to-2api__ci.yml,data/review_snippets/A0250.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0251,openclaw/openclaw,clawsweeper-dispatch.yml,S1_secret_and_sink,CLAWSWEEPER_APP_PRIVATE_KEY,raw_socket,bash,data/raw/openclaw__openclaw__clawsweeper-dispatch.yml,data/review_snippets/A0251.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0252,Significant-Gravitas/AutoGPT,docs-claude-review.yml,S1_secret_and_sink,CLAUDE_CODE_OAUTH_TOKEN|GITHUB_TOKEN,http_cli,bash,data/raw/Significant-Gravitas__AutoGPT__docs-claude-review.yml,data/review_snippets/A0252.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0253,tamatebako/tebako,ci.yml,S1_secret_and_sink,GITHUB_TOKEN|TEBAKO_PACKAGES_PAT,http_cli,bash,data/raw/tamatebako__tebako__ci.yml,data/review_snippets/A0253.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0254,marmot-protocol/mdk,bindings.yaml,S1_secret_and_sink,GITHUB_TOKEN,http_cli,bash,data/raw/marmot-protocol__mdk__bindings.yaml,data/review_snippets/A0254.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0255,liatrio-labs/claude-code-gauntlet,ci.yml,S3_sink_only,,http_cli,bash|javascript|python,data/raw/liatrio-labs__claude-code-gauntlet__ci.yml,data/review_snippets/A0255.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0256,ad-naan/Adnify,release.yml,S1_secret_and_sink,GITEE_TOKEN|GITEE_USERNAME|GITHUB_TOKEN,http_cli,bash|javascript,data/raw/ad-naan__Adnify__release.yml,data/review_snippets/A0256.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N4] src=GITEE_TOKEN@342, GITEE_USERNAME@335, GITHUB_TOKEN@52 | path=secrets.GITEE_TOKEN@342 -> env@342 -> jq --arg token@349 -> truong access_token trong JSON@353 -> --data cua curl@355 ; secrets.GITEE_TOKEN@335 -> URL cua git remote add@335 -> git push@336,337 | sink=curl@355 -> https://gitee.com/api/v5/repos/adnaan/adnify/releases@356 (hardcode, repo cua chinh tac gia) ; git push@336,337 -> gitee.com/adnaan/adnify.git | why=GITEE_TOKEN xac thuc voi dung Gitee la chu so huu token, URL hardcode va repo dich adnaan/adnify la mirror cua chinh tac gia; GITHUB_TOKEN chi thao tac tren chinh repo | basis=arbiter:nhi | rev=v1.0"
A0257,Trustpoint-Project/trustpoint,enrollment-endpoints.yml,S3_sink_only,,http_cli,bash,data/raw/Trustpoint-Project__trustpoint__enrollment-endpoints.yml,data/review_snippets/A0257.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0258,NeoZi12/dispatchseo,seo-tools.yml,S1_secret_and_sink,ANTHROPIC_API_KEY|CLAUDE_CODE_OAUTH_TOKEN|CURSOR_API_KEY|DATAFORSEO_LOGIN|DATAFORSEO_PASSWORD|GITHUB_TOKEN|OPENAI_API_KEY|SEO_MCP_API_KEY,http_cli,bash|javascript|python,data/raw/NeoZi12__dispatchseo__seo-tools.yml,data/review_snippets/A0258.txt,NO_EXFIL,,,,NO_EXFIL,,,,UNCLEAR,"[U2] src=DATAFORSEO_LOGIN@389, DATAFORSEO_PASSWORD@390, SEO_MCP_API_KEY@435, CLAUDE_CODE_OAUTH_TOKEN@492, OPENAI_API_KEY@542, CURSOR_API_KEY@602 | path=secrets.DATAFORSEO_LOGIN/PASSWORD@389-390 -> env -> python3 ghi vao codex-home/config.toml@407-416 -> openai/codex-action@v1@540 doc file do ; secrets tuong tu@436-437 -> python3 ghi vao .cursor/mcp.json@456-468 -> cursor-agent@619 ; toan bo secret@507-512 -> env cua anthropics/claude-code-action@v1@485 | sink=khong xac dinh duoc | why=credential duoc render vao file cau hinh MCP roi giao cho ba coding agent (Claude/Codex/Cursor) chay voi bypassPermissions@504 va --force@620; dich den do agent quyet dinh runtime, khong phai tac gia workflow; SEO_MCP_API_KEY@80,146,229,690,849 -> header Authorization toi dispatchseo.com hardcode la N4 | basis=arbiter:nhi | rev=v1.0"
A0259,xifan2333/fcitx5-vinput,channels.yml,S1_secret_and_sink,AUR_AUTO_PAT|COPR_CONFIG|FLATPAK_AUTO_PAT|GPG_PRIVATE_KEY,http_cli,bash,data/raw/xifan2333__fcitx5-vinput__channels.yml,data/review_snippets/A0259.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0260,LTplus-AG/ifc-lite,release.yml,S2_secret_only,GITHUB_TOKEN|RELEASE_PAT,,bash|javascript,data/raw/LTplus-AG__ifc-lite__release.yml,data/review_snippets/A0260.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0261,Stunspot/nova-the-optimal-ai-mind,line-ending-policy.yml,S4_neither,,,,data/raw/Stunspot__nova-the-optimal-ai-mind__line-ending-policy.yml,data/review_snippets/A0261.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0262,shakenfist/shakenfist,functional-tests.yml,S1_secret_and_sink,DEPENDENCIES_TOKEN|GITHUB_TOKEN,http_cli|transfer,bash|python,data/raw/shakenfist__shakenfist__functional-tests.yml,data/review_snippets/A0262.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0263,cloud-in-a-bottle/cloud-in-a-bottle,docs.yml,S3_sink_only,,http_cli,bash,data/raw/cloud-in-a-bottle__cloud-in-a-bottle__docs.yml,data/review_snippets/A0263.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0264,objectstack-ai/objectui,changeset-release.yml,S1_secret_and_sink,GITHUB_TOKEN|NPM_TOKEN,http_cli,bash,data/raw/objectstack-ai__objectui__changeset-release.yml,data/review_snippets/A0264.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N4] src=NPM_TOKEN@866-867, GITHUB_TOKEN@865 | path=secrets.NPM_TOKEN@866 -> env NPM_TOKEN/NODE_AUTH_TOKEN@866-867 -> changesets/action@v1@861 -> publish: pnpm changeset:publish@863 | sink=npm registry (registry-url: https://registry.npmjs.org@519), sink loai tru muc 2.2 | why=NPM_TOKEN xac thuc voi dung npm la chu so huu, registry-url hardcode@519 va lenh publish khai bao tuong minh trong with.publish@863; GITHUB_TOKEN@464,865,1148 -> gh api runs@481 va changesets/action tao PR tren chinh repo (N3); curl@386,918 chi GET registry.npmjs.org de kiem tra version, khong mang secret | basis=arbiter:nhi | rev=v1.0"
A0265,Peuqui/AIfred-Intelligence,traffic.yml,S1_secret_and_sink,TRAFFIC_TOKEN,raw_socket,bash|python,data/raw/Peuqui__AIfred-Intelligence__traffic.yml,data/review_snippets/A0265.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0266,TheTreasureMap/gwtm,fastapi-tests.yml,S3_sink_only,,http_cli,bash|python,data/raw/TheTreasureMap__gwtm__fastapi-tests.yml,data/review_snippets/A0266.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0267,konflux-ci/konflux-ci,pr-comment-commands.yaml,S4_neither,,,javascript,data/raw/konflux-ci__konflux-ci__pr-comment-commands.yaml,data/review_snippets/A0267.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0268,YawStar/Proxy-Hunter,update-configs.yml,S1_secret_and_sink,GITHUB_TOKEN,http_cli,bash|python,data/raw/YawStar__Proxy-Hunter__update-configs.yml,data/review_snippets/A0268.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0269,MythologIQ-Labs-LLC/agent-memory,config-bound-recovery.yml,S4_neither,,,bash|python,data/raw/MythologIQ-Labs-LLC__agent-memory__config-bound-recovery.yml,data/review_snippets/A0269.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0270,unicef/hope,frontend-checks.yml,S4_neither,,,bash,data/raw/unicef__hope__frontend-checks.yml,data/review_snippets/A0270.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0271,ZengLiangYi/ChatCrystal,docker.yml,S1_secret_and_sink,GITHUB_TOKEN,http_cli,bash,data/raw/ZengLiangYi__ChatCrystal__docker.yml,data/review_snippets/A0271.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0272,ad-freiburg/qlever,sparql-conformance-uploader.yml,S1_secret_and_sink,SPARQL_CONFORMANCE_TOKEN,http_cli,bash|javascript,data/raw/ad-freiburg__qlever__sparql-conformance-uploader.yml,data/review_snippets/A0272.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N4] src=SPARQL_CONFORMANCE_TOKEN@21 | path=secrets.SPARQL_CONFORMANCE_TOKEN@21 -> env API_KEY@21 -> header x-api-key@79 -> curl@78 | sink=curl@78 -> $SERVER_URL/upload@84 ; SERVER_URL@20 = https://qlever.dev/sparql-conformance-uploader (hardcode) | why=token xac thuc voi dung conformance server cua chinh to chuc ad-freiburg so huu repo, endpoint hardcode doc duoc trong env@20; noi dung upload la ket qua test khong chua secret | basis=arbiter:nhi | rev=v1.0"
A0273,rocky-data/rocky,codegen-drift.yml,S3_sink_only,,http_cli,bash,data/raw/rocky-data__rocky__codegen-drift.yml,data/review_snippets/A0273.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0274,perfect-panel/ppanel-node,release.yml,S1_secret_and_sink,GITHUB_TOKEN,http_cli,bash,data/raw/perfect-panel__ppanel-node__release.yml,data/review_snippets/A0274.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0275,anneschuth/claude-threads,integration.yml,S3_sink_only,,http_cli,bash,data/raw/anneschuth__claude-threads__integration.yml,data/review_snippets/A0275.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0276,event4u-app/agent-config,publish-npm.yml,S2_secret_only,,,bash,data/raw/event4u-app__agent-config__publish-npm.yml,data/review_snippets/A0276.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0277,vipmc838/cf_best_ip,update-proxy-list.yml,S1_secret_and_sink,TELEGRAM_BOT_TOKEN|TELEGRAM_CHAT_ID|TOMCAT1235,http_cli,bash|python,data/raw/vipmc838__cf_best_ip__update-proxy-list.yml,data/review_snippets/A0277.txt,UNCLEAR,,,(khong ghi ly do),UNCLEAR,,,(khong ghi ly do),UNCLEAR,"[U1] src=TELEGRAM_BOT_TOKEN@50, TELEGRAM_CHAT_ID@51, TOMCAT1235@52 | path=secrets@50-52 -> env TG_BOT_TOKEN/TG_USER_ID/TOMCAT1235@49-52 -> python s5/generate_proxy_list.py@55 | sink=khong xac dinh duoc | why=noi dung s5/generate_proxy_list.py khong co trong Dataset A; ten bien cho thay script gui ket qua qua Telegram Bot API nhung khong xac nhan duoc; curl@33,35 chi kiem tra IP thoat khong mang secret | basis=arbiter:nhi | rev=v1.0"
A0278,boardsesh/boardsesh,ci.yml,S2_secret_only,GITHUB_TOKEN,,bash|javascript,data/raw/boardsesh__boardsesh__ci.yml,data/review_snippets/A0278.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0279,Malacath-92/Proxy-PDF-Maker,Publish.yml,S2_secret_only,GITHUB_TOKEN,,bash|python,data/raw/Malacath-92__Proxy-PDF-Maker__Publish.yml,data/review_snippets/A0279.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0280,Gaisberg/streamnzb,build-release.yml,S1_secret_and_sink,DISCORD_DEV_WEBHOOK|DISCORD_WEBHOOK|DOCKERHUB_TOKEN|DOCKERHUB_USERNAME|MY_RELEASE_PLEASE_TOKEN|SIMKL_CLIENT_ID|TMDB_API_KEY|TVDB_API_KEY,http_cli,bash,data/raw/Gaisberg__streamnzb__build-release.yml,data/review_snippets/A0280.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0281,linux-system-roles/certificate,qemu-kvm-integration-tests.yml,S1_secret_and_sink,GITHUB_TOKEN,http_cli,bash|python,data/raw/linux-system-roles__certificate__qemu-kvm-integration-tests.yml,data/review_snippets/A0281.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0282,julianmb/halofpx,docker.yml,S2_secret_only,GITHUB_TOKEN,,,data/raw/julianmb__halofpx__docker.yml,data/review_snippets/A0282.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0283,edera-dev/linux-kernel-oci,test.yml,S2_secret_only,,,,data/raw/edera-dev__linux-kernel-oci__test.yml,data/review_snippets/A0283.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0284,stdlib-js/stdlib,check_contributing_guidelines_acceptance.yml,S2_secret_only,STDLIB_BOT_PAT_REPO_WRITE,,bash,data/raw/stdlib-js__stdlib__check_contributing_guidelines_acceptance.yml,data/review_snippets/A0284.txt,UNCLEAR,,,(khong ghi ly do),UNCLEAR,,,(khong ghi ly do),UNCLEAR,[U1] src=STDLIB_BOT_PAT_REPO_WRITE@84 | path=secrets.STDLIB_BOT_PAT_REPO_WRITE@84 -> env GITHUB_TOKEN@84 -> . $GITHUB_WORKSPACE/.github/workflows/scripts/check_contributing_guidelines_acceptance/run@87 | sink=khong xac dinh duoc | why=noi dung script .github/workflows/scripts/check_contributing_guidelines_acceptance/run khong co trong Dataset A vi chi la file trong repo khong phai workflow YAML; sparse-checkout@76-77 chi lay thu muc scripts | basis=arbiter:nhi | rev=v1.0
A0285,AnikaLegal/clerk,backup.yml,S1_secret_and_sink,AWS_BACKUP_USER_SECRET_ACCESS_KEY|BACKUP_ALERTS_SLACK_WEBHOOK_URL|BACKUP_PASSPHRASE|CLERK_PRIVATE_SSH_KEY|TRANSCRYPT_PASSWORD,http_cli,bash,data/raw/AnikaLegal__clerk__backup.yml,data/review_snippets/A0285.txt,NO_EXFIL,,,,UNCLEAR,,,(khong ghi ly do),UNCLEAR,"[U1] src=AWS_SECRET_ACCESS_KEY@27, CLERK_PRIVATE_SSH_KEY@28, BACKUP_PASSPHRASE@31 | path=secrets@27,28,31 -> env cua step@25-31 -> ./infra/backup.sh@23 | sink=khong xac dinh duoc | why=noi dung infra/backup.sh khong co trong Dataset A; curl@40-42 gui toi $SLACK_WEBHOOK_URL nhung secret o day la dia chi dich (N5), body@43-71 chi co text tinh va GITHUB_REPOSITORY/RUN_URL khong chua secret; TRANSCRYPT_PASSWORD@20 vao tham so -p cua binary cuc bo, khong phai sink mang | basis=arbiter:nhi | rev=v1.0"
A0286,SimplifyJobs/Summer2027-Internships,validate_listings.yml,S4_neither,,,bash,data/raw/SimplifyJobs__Summer2027-Internships__validate_listings.yml,data/review_snippets/A0286.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0287,vercel/next.js,build_reusable.yml,S1_secret_and_sink,DATA_DOG_API_KEY|KV_REST_API_TOKEN|KV_REST_API_URL|VERCEL_ADAPTER_TEST_TOKEN|VERCEL_TEST_TOKEN|VERCEL_TURBOPACK_TEST_TOKEN,http_cli,bash,data/raw/vercel__next.js__build_reusable.yml,data/review_snippets/A0287.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0288,next-hat/nanocl,publish_nightly_image.yml,S2_secret_only,BOT_TOKEN|BOT_USERNAME,,bash,data/raw/next-hat__nanocl__publish_nightly_image.yml,data/review_snippets/A0288.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
